Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
1025,37656343646,3,1.0,0.0,2,2,0,2022-06-28,"Was honestly disappointed in the smell, I have a gummy bear one and it’s great but this one just smells like vaseline. Sad cause I love vanilla scented stuff usually.",disappointed,fair,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1026,22546157287,5,1.0,,0,0,0,2022-06-28,Very hydrating. I would recommend to anyone. This mask makes your lips soft over night,,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1027,5321758963,5,1.0,1.0,2,0,2,2022-06-28,"I got a valentine’s day collab last year that came with the mini size and the full size. A year and a few months later I’ve only now finished the mini size after daily use. This stuff lasts so long. I’ve found it to be silkier than vaseline and aquaphor. It lasts all night on your lips and you wake up with it still feeling super soft and moisturized. However in terms of long term effects, it’s comparable to aquaphor, just with prettier packaging and a flavor/color.",Lasts forever and works well,light,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1028,28760532252,5,1.0,,0,0,0,2022-06-28,This product has corrected my chronic dry lips. Beautiful consistency. Fragrance is wonderful as well.,,fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1029,12093224261,4,1.0,1.0,1,0,1,2022-06-28,I love this product! Makes my lips feel super soft in the morning after applying this after a shower the night before. I love how thick the consistency is. It helps my lips stay moisturized all day! I would 100% recommended,soft luscious lips!,fair,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1030,7877125932,5,1.0,1.0,3,0,3,2022-06-25,I love lip balms and this is great! My lips feel hydrated for a long time after use. It’s good to use while you’re doing your makeup before adding lip products. i like that it comes with a spatula and i just keep it on top of the container. if you lose the spatula it’s not a big deal imo.,Worth it,light,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1031,2010342424,5,1.0,,0,0,0,2022-06-25,"This stuff is incredible, I can’t live without it. My only complaint is the name… it‘a not a night time lip mask, it’s a 24/7 must have lip moisturizer. Don’t sell it short!",,mediumTan,hazel,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1032,2330522864,5,1.0,1.0,1,0,1,2022-06-25,I use this nightly. I fell in love with it from a sample sent to me with an order. I feel like it stays on for hours at night and leaves my lips feeling very soft and moisturized.,,light,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1033,24778298503,2,0.0,0.75,8,2,6,2022-06-24,"The packaging is very cute. The finish is very pretty and scent is so nice. BUT thats it. I have normal to dry lips. Some days they need more hydration and some days they’re fine. I finished an entire bottle using it every night since it is a sleeping mask but throughout the day I still needed vaseline or chapstick because my lips were dry. I think this product just feels nice and looks nice but isn’t what a person should buy if they are looking to heal and deeply hydrate their lips. Vaseline works better for me. Price is expensive but lasts maybe 4-5 Months so if you want to try it, you will get your moneys worth but don’t expect a true transformation. This will just sit on top and temporarily relieve your dry lips.",Cute but not hydrating,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1034,34202161877,5,1.0,1.0,2,0,2,2022-06-24,"So hydrating and soft, it smells amazing and lasts for hours.",,,brown,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1035,37537584714,5,1.0,0.6666669845581055,3,1,2,2022-06-22,"I felt that I had no choice but to purchase this lip sleeping mask after reading the multitudinous positive reviews--and I’m not disappointed! I love that it’s packaged with a little spatula for easy and luxurious application of the mask on your lips, and the mask itself is well-formulated to be smooth and creamy. The purple container is also super cute and minimal, which I adore. And the gummy bear scent--it’s so addicting and delicious that I need them to make a candle for it. This magical product turns my lips from dry to cushiony and plump overnight. I love it and can’t wait to purchase others with different scents! Highly recommend if you’re willing to splurge a bit!","Leaves me with cushiony, plump lips.",lightMedium,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1036,5332300774,5,1.0,0.5,2,1,1,2022-06-22,I received a sample of this and loved it so I bought a full size. This time I got gummy bear instead of the vanilla sample. I love that this is so hydrating. I put it on at other times besides bedtimes. It comes with a little applicator wand as well so you don’t get it on your fingers.,love this stuff,fair,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1037,6287523651,1,0.0,0.6470590233802795,17,6,11,2022-06-22,Not worth the hype. I have used this everyday for over a month and it hasn’t made a difference with my lips. I thought it would help them not get so dry and nothing. Carmex works better for $20 less LOL.,not impressed,fair,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1038,1382264806,1,0.0,0.8636360168457031,22,3,19,2022-06-22,"I am convinced that my prolonged use of this product has made my lips more prone to dryness. I was also on a set with professional makeup artists and they commented that every model they worked with with dry lips used this lip mask. I do not recommend, even though it feels great on your lips, i don’t think its good for you in the long term use. I used this for two years and my lips have never been more dry and trying to find something to heal them has been challenging","avoid this product, unfortunately",light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1039,2641945404,5,1.0,0.6000000238418579,5,2,3,2022-06-21,"This is a part of my skincare ritual every night. I have to put it on before bed.  Even before putting on lipstick, I may put some on to hydrate my lips beforehand. I’ve tried the original, but the vanilla scent is fabulous!",Love!,fair,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1040,8962615244,5,1.0,0.0,2,2,0,2022-06-21,"Absolutely love this I’ve gotten my sisters hooked on it too!! I will definitely be repurchasing once I run out which seems like never because a little bit goes a long way and there is so much product in the package. Definitely worth the money. I use it as a mask at night and then as a lip balm  when it’s cold or my lips are chapped because it works so well at hydrating them. I would definitely recommend the Original over the Gummy Bear one, my sister ended up exchanging due to the smell of the Gummy Bear one.",,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1041,37950712126,5,1.0,0.800000011920929,10,2,8,2022-06-21,"Love this product! I tried and bought it at an employee’s recommendation and wow! It is absolutely fantastic! I love the way it feels and goes on, and a very little bit goes a long way. I love this scent too, it has almost no flavour and the smell is so mild which is absolutely my preference in a lip product. The little spatula they included is awesome but be mindful not to overscoop, you really don’t need much!",New Favourite,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1042,32699199874,5,1.0,0.6000000238418579,5,2,3,2022-06-20,"I’ve been addicted to chapstick since I was a young teen, meaning if I leave home without chapstick and I’m going to be gone for more than a few hours, my lips will be so dry and I will be miserable. I have to keep chapstick in many rooms in my house, as well as in my car and all of my purses, so that I don’t ever go without it on accident. This lip sleeping mask isn’t meant to be used as chapstick and I understand that. When I first started using it, I used it as intended. However, I just really grew to love it and, slowly iver time, I began choosing this over my Burt’s Bee’s chapstick that had been my favorite and only kind I would use. Originally, I bought this mask in a kit, so it was a smaller container. The full size container is too big for me to carry around and I don’t want to contaminate it. So what I did was I kept the small container and cleaned it and then I added some from the big to the small. Any time I need to add more to the small container, I clean it/sanitize it beforehand and do my best to avoid contaminating the big container (especially since it’s going to lay me a really long time!).",My new favorite “chapstick”,fair,blue,combination,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1043,9881273697,5,1.0,0.6666669845581055,6,2,4,2022-06-20,"Gorg. Makes your lips feel so soft and a little goes a long way, smells AMAZING too!",A Must,medium,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1044,24154351063,5,1.0,0.0,1,1,0,2022-06-20,"Comes with a handy little jar scraper/lip applier for when you’re at the end of the jar so you don’t waste a single iota of the mask. It’s extremely easy to use, and the grapefruit scent/taste isn’t offensive if you’re looking for a scent-free option like I was. It’s just a little sweet and fruity. I didn’t want to get the vanilla because that would be entirely too sweet for me. This was the perfect balance for me. So, I used it on a night when I literally couldn’t talk, my lips were so dry, and the next day my lips were so soft my partner said I always gave the best, softest, kisses. And I was kissing them with abandon with no fear of hurting my lips! Though I put the mask on again that night, and the next day my lips were even better! This mask is a gift that I never thought I could receive. I am so grateful I got a sample so I could try it and understand just how it works so I could buy a bottle for myself. I absolutely love this product, and trust Laneige in general. Without this lip sleeping mask, I wouldn’t be able to work in the extremely dry environment I work in now. I know you’re all saying “USE CHAPSTICK!“ And I do, but it’s not enough! Without this mask, my lips are dry bricks! Thank you Laneige and Sephora for bringing me this product!",The Best Overnight Lip Repair!,olive,brown,combination,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1045,7407764995,1,0.0,0.6666669845581055,12,4,8,2022-06-19,I don’t really get the hype for this product. I got it with my points and I’ve seen people use it so I thought “why not” and I started using it and my lips feel dry. I don’t really like it. I don’t think I’ll be really using it anymore.,Not really worth it.,fairLight,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1046,1102936902,5,1.0,0.5,2,1,1,2022-06-19,Truly a holy grail product for me. I have been using this every night for almost 2 years and my lips are NEVER chapped anymore! It’s amazing!,perfect for dry lips,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1047,33967320366,5,1.0,0.6666669845581055,3,1,2,2022-06-19,"Nice product, smells verry good but the smell is not too strong witch is good. I makes my lips all soft and shiny and I can’t stop putting it on even on day time",,light,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1048,27515671858,4,1.0,0.75,4,1,3,2022-06-18,"I love this lip mask, I haven’t seen massive results but it does hydrate my lips. Smells yummy just like a strawberry gummy kind of smell, or a lollipop. Not sure how to explain the smell lol but it does smell like candy, I’m a bigger fan on the sweet candy scent than the berry. Not that the berry scent is bad, it just got old quickly and I got sick of it. But this lip mask is great, one of my favorites, stays on all night.",good lip mask :),fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1049,34635166130,1,0.0,0.5,24,12,12,2022-06-17,my lips are so dry I hate this product it ruined my lips do not buy!,MY LIPS ARE RUINED,light,green,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1050,37250753777,2,0.0,0.4000000059604645,5,3,2,2022-06-17,Taste and felt good on the lips but after a week my lips were dry and peeling.  I switched to Tatcha and it’s way better.,Not a great product,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1051,2451674153,5,1.0,0.0,1,1,0,2022-06-17,"Buy it now you won’t regret it! I have super dry, flaky lips. I never wear lipstick because my lips look so bad - I put this mask on once and my lips were completely different! Life changing!",SO good.,fair,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1052,5035214725,5,1.0,0.75,4,1,3,2022-06-16,This that product you want to gatekeep forever. That’s the review.,,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1053,10674349397,5,1.0,0.5,2,1,1,2022-06-16,Run! Do not walk and buy this! I wear this all day and all night,,fairLight,blue,combination,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1054,38040972408,5,1.0,0.6666669845581055,3,1,2,2022-06-16,"Le produit est vraiment super, l’application d’une mince couche est suffisante pour hydrater et le masque ne laisse pas de dépôt gras sur les lèvres. Le format est adéquat et il y a petit pinceau à l’intérieur pour l’application ce qui est très apprécié. C’est un investissement beauté qui en vaut la peine, j’en ai pour mon argent!",Je suis satisfaite à 110%,light,Grey,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1055,6704383036,5,1.0,0.6666669845581055,3,1,2,2022-06-15,"Great product! I noticed results right away after using this - more moisturized, plumper lips. Smell and texture is amazing. The only warning is that my lips started to get addicted to it a few weeks of using it daily (meaning my lips started drying out faster). I now use it 2-3x per week which is the perfect amount for me.",,light,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1056,21415388007,5,1.0,0.6666669845581055,3,1,2,2022-06-14,"I have very dry lips even in the summer time, to the point where my lips crack and bleed. I apply this every single night and wake up with soft lips with some product still on. I also like applying this throughout the day as a normal lip balm but it isn’t very long lasting when i use it that way. Regardless it’s the best product I’ve used and i have seen better results on myself compared to Vaseline and Aquaphor. Also i love this scent. You can only smell it if you put your nose close to the product so it’s perfect because i don’t like fragrances",Heals my chapped lips,lightMedium,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1057,9021279557,3,0.0,0.6666669845581055,3,1,2,2022-06-14,I don’t get the hype especially for the price. honestly I felt like it made my lips dryer other times it was ok,you can do better,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1058,23729248790,4,1.0,,0,0,0,2022-06-13,It works amazing and smells so good but is a little pricey for a lil mask but also lasts forever.,great but pricey,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1059,1328805673,5,1.0,,0,0,0,2022-06-13,This is the only lip product that keeps my lips hydrated all night long.,,light,brown,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1060,34827929465,4,1.0,1.0,1,0,1,2022-06-12,"I use this as a lip gloss, and the hydration is a huge plus, but this one seems to have a very slight tint that didn’t flatter my particular lip shade. I think this product may be a bit overhyped, but overall it does what it is supposed to do.","Pricey, overall decent",light,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1061,37592100288,5,1.0,,0,0,0,2022-06-12,Lips looks sooooooo glow and the smell is so good. No more cracked lips!,,fair,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1062,7123238152,5,1.0,,0,0,0,2022-06-12,"I loooooooove this lip mask! I was carrying it in my purse and using it as my all day everyday lip care, so i was ecstatic when i saw they came out with the lip balm version. I still use this nightly and will always repurchase. I have the Tatcha lip mask also, but prefer this one.",My Favorite!!,light,blue,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1063,1775903094,5,1.0,0.0,1,1,0,2022-06-12,I use this all day when i am home and it moisturizes well when my lips are super chapped. I dont think it would stay moist overnight like the instructions stay to wipe excess off in the morning. I like it as a regular daily balm.,,fair,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1064,7670941959,3,0.0,0.6666669845581055,3,1,2,2022-06-10,This feels great when it’s on but I don’t notice any actual difference after wearing it every night for months.,,fair,hazel,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1065,5658443099,5,1.0,,0,0,0,2022-06-10,"I got a trial size one year as part of my birthday gift and loved it. smells great, good ingredients. I have pretty sensitive skin and I was very happy that I did not react to this product. It’s very hydrating and the container will last a long time (5-6 months). it’s worth the price.","Definitely worth it, even for sensitive skin!",mediumTan,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1066,25459127425,4,1.0,1.0,2,0,2,2022-06-10,"Smell is really good. It moisturizes for the moment, however it’s not long lasting",not long lasting but works like Vaseline,rich,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1067,9013562037,5,1.0,,0,0,0,2022-06-10,"Best lip product I’ve used.  I have extremely dry and cracked lips and this mask has been a LIFE SAVER, a little goes a very long way with this. Absolutely worth it!",Best Lip Product,medium,brown,dry,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1068,27498154052,3,1.0,1.0,1,0,1,2022-06-09,"This product is super nice on the lips but I felt like I had to use a lot of it because I applied it in what I felt like was a thick layer and by the time I got into bed, my lips were still dry.  If I glopped it on there my lips were still pretty soft by the morning but I felt I was using a lot of unnecessary product.",I just felt like I used too much,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1069,5483430248,5,1.0,1.0,1,0,1,2022-06-09,"loved this product so much, I discovered it on tiktok and to be honest I am so happy I did",,medium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1070,23933203771,5,1.0,,0,0,0,2022-06-08,"This product truly deserves to be rated 5 out of 5. First of all, you DO NOT need to apply much, so this mask WILL LAST! It smells so good and it feels very soft. I usually apply it once before going to bed, and most of the time it’s still on my lips the next morning. It’s very hydrating and it gives the same shine a lip gloss would. I love it so much that I plan on buying the Vanilla one very soon! This way I’ll apply one in the morning and the other one at night!",HOLY GRAIL!,light,green,combination,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1071,20142013417,5,1.0,1.0,1,0,1,2022-06-08,"best thing I’ve ever used its so smooth and makes my lips feel great, I haven’t had dry lips since i started using this lip mask.",10/10,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1072,9428093139,5,1.0,,0,0,0,2022-06-07,The only thing that helped keep my lips moisturized while on accurate!,,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1073,22724660630,5,1.0,,0,0,0,2022-06-07,I swear by this stuff.  It leaves my lips so soft and supple.  Use it every night!,,lightMedium,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1074,33929737377,5,1.0,,0,0,0,2022-06-07,"This product is amazing. During the night my lips can get dry and chapped however when I put this lip mask on I wake up the next morning with soft, hydrated lips. It smells amazing and feels good. Nothing compares to this!!!",Best lip mask EVER!,fair,blue,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1075,30217265823,5,1.0,,0,0,0,2022-06-06,i recommend this product 100%%!!! at first i didn’t really use it regularly every night as i should becausd my lips were fine. but yesterday i had very dry lips so i decided to use it before going to sleep and this morning my lips were soft and glossy i’m screaming it helped so much and it actually works. tbh my only problem is the smell of the one i bought not my cup of tea but other than that buy it! <3,,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1076,2168056445,5,1.0,1.0,2,0,2,2022-06-06,"Pros: The Laneige lip sleeping mask is a life saver with the hot/cold changes in weather that so often dry out my lips! Really love the scents and flavors. I like the applicator wand included with this purchase so that I don’t have to stick my fingers in the jar. A little product goes a long way (great value). I wake up with my lips feeling soft, supple and moisturized.Cons:Can’t think of any. Tips: A little product goes a long way. Wash your face and apply before bed. Wake up with gorgeous lips.","Yummy flavors, Soft Lips",medium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1077,2830687074,5,1.0,1.0,1,0,1,2022-06-06,Amazing!!!!! My lips are healthy and plump  ❤️❤️❤️❤️❤️,Amazing product!,medium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1078,23464574013,5,1.0,,0,0,0,2022-06-06,"The original is my fav, smells and tastes so good!! will get again. I use this stuff all day everyday i love how it looks",,fair,brown,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1079,25635517279,5,1.0,,0,0,0,2022-06-06,"Laneige never fails me! I wake up to baby soft lips every day because of this amazing product. Love to cap off my skincare routine at night by showing my lips some TLC with this mask. Wonderful smell to have added to my night time routine, and results always speak for themselves. So glad I got this as the skin on my lips felt more dry than usual with the change/transition of the seasons as we’re heading into summer. Can’t wait to get the other scents (trying to control myself not to buy them all at once LOL). Def recommend and will keep this as a staple in my routine!!!",Baby soft lips and heavenly scent!,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1080,6330202403,5,1.0,,0,0,0,2022-06-05,"I cannot go to sleep without some sort of chap stick or lip moisturizer.  My go to favorite for years got discontinued, so I asked one of the women at Sephora for a recommendation.  This was at the top of her list, so I tried it.  I LOVE it!  It feels great and has done wonders for my dry lips.",Love this stuff!,light,,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1081,2771941406,5,1.0,,0,0,0,2022-06-04,Dry dry skin over here. Even Aquaphor didn’t do the trick. This stuff is magic.,,fair,brown,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1082,12607080615,3,0.0,1.0,1,0,1,2022-06-04,"The vanilla flavor was so beloved by everyone—it even has the allure 2019 award… but it just smells like sugar cookie to me :/ I was looking for a stronger vanilla bean scent that would at least somewhat resemble vanilla. In my opinion, it does not. It is still great and I LOVE the lip mask as a whole. I would just repurchase another scent instead of this one.","Lip mask is awesome, scent is not my fave",fair,green,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1083,11653686260,2,0.0,,0,0,0,2022-06-04,Does not work well and does not last especially as a mask. Definitely not worth the price and much more like an average or below-average.,Not effective,fair,,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1084,5934863553,2,0.0,0.4000000059604645,5,3,2,2022-06-03,"This lip mask dries my lips out like no other, and I’ve been using it for 2 months now, trying to give it as many chances as it needs. Even upon application, I feel my lips shriveling up underneath, and I have to constantly reapply every hour maximum and I’m left with even drier lips than I started with. In all honestly, vaseline works better. One star for how good it smells and another for how fun it is to put on.",Cannot understand the hype,light,brown,oily,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1085,1035741691,5,1.0,1.0,1,0,1,2022-06-03,"This is great stuff.  Small jar seems to last a long time.  I only use it at bedtime, wake up with the softest lips.  Next time might buy another flavor but I like the original so much I don’t know if I will!  Have tried another brand lip mask sample size when I was out of town and it was meh.  When I first tried laneige as a sample I wasn’t a huge fan because it’s a bit sticky or goopy feeling but my amazingly healthy morning lips are brilliant.  Ten stars.",Ten stars.  Is that a thing?,fair,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1086,2455422066,5,1.0,1.0,1,0,1,2022-06-02,I LOOOOOVE this lip mask!!!! It smells amazing and leaves my lips feeling super soft all day the next day!,,light,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1087,8139830638,5,1.0,1.0,5,0,5,2022-06-02,"I have tried this lip mask in all the flavours/scents available. My favourite has to be grapefruit but I decided to try sweet candy this time! This product is the one product I’d take with me if I ever only had to choose one thing. Wearing it before bed, your lips are so plump and soft and full in the morning. However, I’m a person who always takes this with me everywhere I go so I use it as a gloss/lip oil too and it’s perfect for that. I’ve been using these sleeping masks for almost two years now and I cannot recall the last time I ever had chapped lips. I live in Canada too and it gets super dry here in the winter and this mask always has me covered. I think the best thing about it is the price point. I apply this at least 3 times a day minimum and it always lasts me around 6+ months a jar. My favourite product at Sephora hands down.",I’d give this product a million stars if I could,fair,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1088,7554090156,5,1.0,1.0,1,0,1,2022-06-02,"Ive wasted so much money buying crap on sephora. This is one of the few products that actually works and does what it says it will do. I have chronic dry chapped lips. Well I should say HAD. I use this every night, and I also use it sometimes during the day under lipstick or lip gloss. Even in Ohio brutal cold winters my lips are now soft. One problem checked off my list.",,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1089,22965498991,5,1.0,1.0,1,0,1,2022-06-02,I have chronically chapped lips - so chapped that they sometimes split and bleed. This is the most moisturizing lip product I have ever found. It really works.,,light,hazel,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1090,25327257682,5,1.0,1.0,1,0,1,2022-06-02,i love this so much amazing literally made my best friend rn well on acutane my lips are so dry and this makes them plump and moisturized to the max!,must have,fair,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1091,10170748696,5,1.0,1.0,4,0,4,2022-06-01,"At first I was a little bit skeptical because of the price and I figured vaseline does the same exact thing. I WAS SO WRONG. This mask leaves your lips so smooth and shiny like no other mask/gloss can ever do. It lasts about 3-4 hours on me during the day and all throughout the night, leaving me with plumped lips in the morning! Try it atleast once and I promise you will keep rebuying!!",Definitely a must-have!,mediumTan,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1092,29035919346,5,1.0,1.0,2,0,2,2022-05-31,Just bought a second one. Love this!! Smells so good and makes my lips super soft,love,light,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1093,7097092023,5,1.0,1.0,3,0,3,2022-05-30,Saved my lips. No joke. I had the driest crustiest lips now they’re smooth soft perfect. They even make my lips look bigger. And the shine is insane & unparalleled. I wear it as clear lipgloss too.,hydrated bigger lips and perfect gloss,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1094,2553777103,4,1.0,0.7692310214042664,13,3,10,2022-05-27,"The gummy bear lip balm is my absolute flavor these balms. However, one the downsides of this particular product is that it permanently stains. I’ve never had this issue with other ones, but this purple one has ruined my bedsheets. As for the overall product, I love this balm. Is it extremely hydrating? No. But I will say that I don’t wake up with chapped lips anymore, and for the most part it keeps my lips hydrated throughout the night.",Stains,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1095,12099138984,5,1.0,0.75,4,1,3,2022-05-27,This is the best lip product Ive ever used. It smells delicious and leaves my lips incredibly soft!! Honestly I use it as a lip balm because of how much I love it. An absolute necessity.,So in love,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1096,33299106595,4,1.0,,0,0,0,2022-05-26,Really nice! It dosent really keep my lips Moistrized all day it has a nice texture thought!,,lightMedium,brown,oily,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1097,5788714082,5,1.0,,0,0,0,2022-05-26,My lips feel AMAZINGLY sofft!! I has such a smooth feeling!,,lightMedium,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1098,34255076580,5,1.0,1.0,3,0,3,2022-05-25,"This product has given me the most hydration in my lips better then any other chapstick I have used, it says to be a sleeping lip mask but I use it 24/7!",,light,brown,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1099,23600398790,5,1.0,,0,0,0,2022-05-25,Amazing love it. The smell 10/10 the taste 10/10 the texture 10/10 the gloss and look 10/10. just so worth every penny,yass,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1100,33430022451,5,1.0,,0,0,0,2022-05-24,Smells amazing. Work really well! Lasts long and keeps my lips very hydrated. Works well to seal in hydration. And soothes sunburnt lips.,,fairLight,green,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1101,7377503809,5,1.0,,0,0,0,2022-05-24,"My favourite lip mask for overnight, nothing can change my mind! The vanilla scent is my personal go-to.",the best lip mask,fair,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
